1921,Boxford,MA,Essex,35.578560,0.000000
1922,Byfield,MA,Essex,35.663292,0.000000
1923,Danvers,MA,Essex,35.475151,0.000000
1929,Essex,MA,Essex,35.550320,0.000000
1930,Gloucester,MA,Essex,35.553589,0.000000
1931,Gloucester,MA,Essex,35.549698,0.000000
1936,Hamilton,MA,Essex,35.547489,0.000000
1937,Hathorne,MA,Essex,35.547489,0.000000
1938,Ipswich,MA,Essex,35.595959,0.000000
1940,Lynnfield,MA,Essex,35.429310,0.000000
1944,Manchester,MA,Essex,35.502861,0.000000
1945,Marblehead,MA,Essex,35.411873,0.000000
1949,Middleton,MA,Essex,35.492901,0.000000
1950,Newburyport,MA,Essex,35.724529,0.000000
1951,Newbury,MA,Essex,35.698761,0.000000
1952,Salisbury,MA,Essex,35.764820,0.000000
1960,Peabody,MA,Essex,35.436481,0.000000
1961,Peabody,MA,Essex,35.547489,0.000000
1965,Prides Crossing,MA,Essex,35.475533,0.000000
1966,Rockport,MA,Essex,35.596062,0.000000
1969,Rowley,MA,Essex,35.623100,0.000000
1970,Salem,MA,Essex,35.425068,0.000000
1971,Salem,MA,Essex,35.547489,0.000000
1982,South Hamilton,MA,Essex,35.532890,0.000000
1983,Topsfield,MA,Essex,35.546619,0.000000
1984,Wenham,MA,Essex,35.513840,0.000000
1985,West Newbury,MA,Essex,35.697121,0.000000
2018,Accord,MA,Plymouth,35.086128,0.000000
2019,Bellingham,MA,Norfolk,34.926922,0.000000
2020,Brant Rock,MA,Plymouth,35.017410,0.000000
2021,Canton,MA,Norfolk,35.050949,0.000000
2025,Cohasset,MA,Norfolk,35.158218,0.000000
2026,Dedham,MA,Norfolk,35.127327,0.000000
2027,Dedham,MA,Norfolk,35.071079,0.000000
2030,Dover,MA,Norfolk,35.107658,0.000000
2032,East Walpole,MA,Norfolk,35.031406,0.000000
2035,Foxboro,MA,Norfolk,34.940491,0.000000
2038,Franklin,MA,Norfolk,34.952919,0.000000
2040,Greenbush,MA,Plymouth,35.104347,0.000000
2041,Green Harbor,MA,Plymouth,35.004688,0.000000
2043,Hingham,MA,Plymouth,35.135387,0.000000
2044,Hingham,MA,Plymouth,35.152817,0.000000
2045,Hull,MA,Plymouth,35.197762,0.000000
2047,Humarock,MA,Plymouth,35.073448,0.000000
2048,Mansfield,MA,Bristol,34.899418,0.000000
2050,Marshfield,MA,Plymouth,35.036270,0.000000
2051,Marshfield Hills,MA,Plymouth,35.077789,0.000000
2052,Medfield,MA,Norfolk,35.054020,0.000000
2053,Medway,MA,Norfolk,35.009232,0.000000
2054,Millis,MA,Norfolk,35.030830,0.000000
2055,Minot,MA,Plymouth,35.164200,0.000000
2056,Norfolk,MA,Norfolk,34.985008,0.000000
2059,North Marshfield,MA,Plymouth,35.066170,0.000000
2060,North Scituate,MA,Plymouth,35.140442,0.000000
2061,Norwell,MA,Plymouth,35.077431,0.000000
2062,Norwood,MA,Norfolk,35.066467,0.000000
2065,Ocean Bluff,MA,Plymouth,35.032040,0.000000
2066,Scituate,MA,Plymouth,35.127953,0.000000
2067,Sharon,MA,Norfolk,34.991810,0.000000
2070,Sheldonville,MA,Norfolk,34.896103,0.000000
2071,South Walpole,MA,Norfolk,34.971680,0.000000
2072,Stoughton,MA,Norfolk,35.014561,0.000000
2081,Walpole,MA,Norfolk,35.018963,0.000000
2090,Westwood,MA,Norfolk,35.093761,0.000000
2093,Wrentham,MA,Norfolk,34.927738,0.000000
2108,Boston,MA,Suffolk,35.250759,0.000000
2109,Boston,MA,Suffolk,35.254551,0.000000
2110,Boston,MA,Suffolk,35.252460,0.000000
2111,Boston,MA,Suffolk,35.244011,0.000000
2112,Boston,MA,Suffolk,35.252419,0.000000
2113,Boston,MA,Suffolk,35.260101,0.000000
2114,Boston,MA,Suffolk,35.254280,0.000000
2115,Boston,MA,Suffolk,35.233482,0.000000
2116,Boston,MA,Suffolk,35.241520,0.000000
2117,Boston,MA,Suffolk,35.252701,0.000000
2118,Boston,MA,Suffolk,35.228912,0.000000
2119,Roxbury,MA,Suffolk,35.215569,0.000000
2120,Roxbury Crossing,MA,Suffolk,35.221581,0.000000
2121,Dorchester,MA,Suffolk,35.189850,0.000000
2122,Dorchester,MA,Suffolk,35.189850,0.000000
2123,Boston,MA,Suffolk,35.246941,0.000000
2124,Dorchester Center,MA,Suffolk,35.184631,0.000000
2125,Dorchester,MA,Suffolk,35.189850,0.000000
2126,Mattapan,MA,Suffolk,35.164509,0.000000
2127,Boston,MA,Suffolk,35.230953,0.000000
2128,Boston,MA,Suffolk,35.261631,0.000000
2129,Charlestown,MA,Suffolk,35.271530,0.000000
2130,Jamaica Plain,MA,Suffolk,35.201450,0.000000
2131,Roslindale,MA,Suffolk,35.170650,0.000000
2132,West Roxbury,MA,Suffolk,35.162811,0.000000
2133,Boston,MA,Suffolk,35.252419,0.000000
2134,Allston,MA,Suffolk,35.240211,0.000000
2135,Brighton,MA,Suffolk,35.232140,0.000000
2136,Hyde Park,MA,Suffolk,35.141392,0.000000
2137,Readville,MA,Suffolk,35.126698,0.000000
2138,Cambridge,MA,Middlesex,35.264439,0.000000
2139,Cambridge,MA,Middlesex,35.254280,0.000000
2140,Cambridge,MA,Middlesex,35.279819,0.000000
2141,Cambridge,MA,Middlesex,35.260338,0.000000
2142,Cambridge,MA,Middlesex,35.253700,0.000000
2143,Somerville,MA,Middlesex,35.272621,0.000000
2144,Somerville,MA,Middlesex,35.288090,0.000000
2145,Somerville,MA,Middlesex,35.281410,0.000000
2148,Malden,MA,Middlesex,35.323051,0.000000
2149,Everett,MA,Middlesex,35.306061,0.000000
2150,Chelsea,MA,Suffolk,35.293053,0.000000
2151,Revere,MA,Suffolk,35.308598,0.000000
2152,Winthrop,MA,Suffolk,35.278301,0.000000
2153,Medford,MA,Middlesex,35.307781,0.000000
2155,Medford,MA,Middlesex,35.306431,0.000000
2156,West Medford,MA,Middlesex,35.309017,0.000000
2163,Boston,MA,Suffolk,35.214081,0.000000
2169,Quincy,MA,Norfolk,35.149319,0.000000
2170,Quincy,MA,Norfolk,35.165241,0.000000
2171,Quincy,MA,Norfolk,35.180092,0.000000
2176,Melrose,MA,Middlesex,35.351780,0.000000
2180,Stoneham,MA,Middlesex,35.373020,0.000000
2184,Braintree,MA,Norfolk,35.109673,0.000000
2185,Braintree,MA,Norfolk,35.071079,0.000000
2186,Milton,MA,Norfolk,35.145988,0.000000
2187,Milton Village,MA,Norfolk,35.159630,0.000000
2188,Weymouth,MA,Norfolk,35.115479,0.000000
2189,East Weymouth,MA,Norfolk,35.121971,0.000000
2190,South Weymouth,MA,Norfolk,35.080147,0.000000
2191,North Weymouth,MA,Norfolk,35.151230,0.000000
2196,Boston,MA,Suffolk,35.252419,0.000000
2199,Boston,MA,Suffolk,35.239651,0.000000
2201,Boston,MA,Suffolk,35.252419,0.000000
2203,Boston,MA,Suffolk,35.255459,0.000000
2204,Boston,MA,Suffolk,35.246941,0.000000
2205,Boston,MA,Suffolk,35.244911,0.000000
2206,Boston,MA,Suffolk,35.246941,0.000000
2210,Boston,MA,Suffolk,35.244251,0.000000
2211,Boston,MA,Suffolk,35.252419,0.000000
2212,Boston,MA,Middlesex,35.252419,0.000000
2215,Boston,MA,Suffolk,35.236828,0.000000
2217,Boston,MA,Suffolk,35.246941,0.000000
2222,Boston,MA,Suffolk,35.258068,0.000000
2238,Cambridge,MA,Middlesex,35.264538,0.000000
2241,Boston,MA,Suffolk,35.252419,0.000000
2266,Boston,MA,Suffolk,35.252419,0.000000
2269,Quincy,MA,Norfolk,35.150600,0.000000
2283,Boston,MA,Suffolk,35.246941,0.000000
2284,Boston,MA,Suffolk,35.246941,0.000000
2293,Boston,MA,Suffolk,35.252419,0.000000
2297,Boston,MA,Suffolk,35.252419,0.000000
2298,Boston,MA,Suffolk,35.279072,0.000000
2301,Brockton,MA,Plymouth,34.975399,0.000000
2302,Brockton,MA,Plymouth,34.982700,0.000000
2303,Brockton,MA,Plymouth,34.981560,0.000000
2304,Brockton,MA,Plymouth,34.981560,0.000000
2305,Brockton,MA,Plymouth,34.981560,0.000000
2322,Avon,MA,Norfolk,35.021431,0.000000
2324,Bridgewater,MA,Plymouth,34.880070,0.000000
2325,Bridgewater,MA,Plymouth,34.890022,0.000000
2327,Bryantville,MA,Plymouth,34.957977,0.000000
2330,Carver,MA,Plymouth,34.811523,0.000000
2331,Duxbury,MA,Plymouth,34.900360,0.000000
2332,Duxbury,MA,Plymouth,34.968273,0.000000
2333,East Bridgewater,MA,Plymouth,34.937000,0.000000
2334,Easton,MA,Bristol,34.910259,0.000000
2337,Elmwood,MA,Plymouth,35.001801,0.000000
2338,Halifax,MA,Plymouth,34.935520,0.000000
2339,Hanover,MA,Plymouth,35.035698,0.000000
2340,Hanover,MA,Plymouth,35.032089,0.000000
2341,Hanson,MA,Plymouth,34.975090,0.000000
2343,Holbrook,MA,Norfolk,35.038101,0.000000
